US	52836875	R15KU9BGYZXAXH	0451459652	960632728	The Last Light of the Sun (Kay, Guy Gavriel)	Books	5	3	4	false	false	Magical	Kay's strengths have always been dead on characterization, a lyrical and fluid style, and intricate plotting.  It is well known that he once worked for Christopher Tolkien, but I seem to recall reading that he once worked for Dorothy Dunnett as well, though my memory may have played me false in this.  I know, however, that Kay has stated his admiration for her works and has dedicated a poem to her.  Dorothy Dunnett, author of The Lymond Chronicles and the House of Niccolo series, has been described as the greatest living historical novelist (though she is now deceased).  Her strengths mirror Kay's, as does her most greates weakness: a penchant for melodrama.  In Kay, this was more conspicuous in the Lions of A-Rassan and the Fionovar Tapestry.  The Last Light of the Sun is a bit less lyrical than his previous works, the language more direct, but the writing is still excellent, and the melodrama is kept to a minimum.  The plot moves along with hardly a wasted word.  I disagree strongly with the comments of other reviewers that the numerous side-stories of minor characters were boring.  They added considerably to the feel of the age, the long, dark, muted climb of the Middle Ages back up toward civilization. Guy Gavriel Kay is our greatest living historical fantasist.  All of his books have been excellent.  This is one of his best.	2004-06-21
US	52690971	R12FO03O04RL5A	0140280197	184172254	The 48 Laws of Power	Books	5	4	5	false	false	Historically accurate &amp; insightful view into human behavior	This book appeals on so many levels.  As the author states himself, the book &quot;...can be used in several ways.&quot;  He divides its uses into 3 categories:  1) a guide to power in general; 2) browsing for a law applicable in one's life; and 3) browsing for entertainment.<br />This culling of 3,000 years of philosophy, literature and wisdom, distilled into 48 &quot;laws&quot;, is a fascinating read all the way through.  The book sites so many historical references and quotes that reading the red notes in the margins of the book is fascinating in itself.<br />I neither advocate nor dismiss these &quot;laws&quot;, but reading about them goes far to explain much that I see in today's cut-throad Corporate world - I see that nothing has changed except the literal bloodshed which has been replaced by the metaphorical bloodshed happening in thousands of boardrooms across the US on a daily basis.<br />If you too are swimming with the sharks, this is a must read!	2004-06-21
US	35292681	RVD91EF11OBG7	0974858048	533736817	Windows Small Business Server 2003 Best Practices (Harry Brelsford's SMB)	Books	2	7	10	false	true	Not useful	My best description of the book is &quot;not useful&quot;.  The book never really talks about anything technical, and does not cover the basics very well.<br />All in all, it seems to be mostly marketing material for his retreats, his conferences, his world tour, his users group and his other books, some of which have not yet been published.<br />At best, it gives a superficial glance at the SBS2003 product and does a poor job at connecting all the dots.	2004-06-21
US	28931572	RLNPSYUVOAOO	0140282777	569271944	Big Fish: A Novel of Mythic Proportions	Books	3	0	2	false	false	Quick and simple...	I love the blurry line between reality and whatever lies beyond it in this book, but ultimately, I expected more from it. It kept coming close to really revealing some truth, some closure, but never did. I enjoyed it thoroughly, but when I was done (in a few hours) it was too easy to put down and not think about anymore.<br />Having lost my father when I was 3, I tend to be drawn to these types of books that explore the father/son relationship, but ultimately often find them confusing, having no point of reference to tap into the feelings there.	2004-06-21
US	46320931	R3F5GCS7CQCZT	1578565146	849056277	Yesterday's Promise (East of the Sun #2)	Books	5	0	0	false	false	Exceptional Read!	Linda Chaikin does a terrific job in this sequel to Tommorow's Treasure. I absolutely love the main characters, Rogan and Evy. This book, like it's prequel is a must read. You are sure to love it because it has just the right mix of everything.	2004-06-21
US	52959781	RQJ30UQ0YCRDL	0609806343	966686304	Breathing Free: The Revolutionary 5-Day Program to Heal Asthma, Emphysema, Bronchitis, and Other Respiratory Ailments	Books	5	6	6	false	false	Unbelievable	I took the Hale Clinic course with Alexander Stalmatsky, and after 30+ years of asthma I am at the very least symptom free. You wouldnt believe the other health benefits from learning to breath less unless you experience them first hand. The one thing I will say is that it takes effort and time to unlearn your current breathing patterns. So don't expect it to be easy or fast. You need to give it months. <br />The key to the approach is practicing shallow breathing interspersed with different types of pauses. While I think everyone would benefit from taking a course or consulting with a professional, some may be able to learn it just by reading this book. Though I would recommend connecting with others doing it, for support and help with the nuances. There are online support groups on yahoo.	2004-06-21
US	45725722	R2C7NAVHDVNH1Q	0440215269	627647641	Soldat: Reflections of a German Soldier, 1936-1949	Books	5	8	9	false	false	Unexpected	I'm writing this to say I like Soldat for all the reasons most other reviewers don't.  I like the fact that Knappe focuses his narrative on his own interests and motivations during the war and not the war aims, troop movements, numbers and battle sequences that the other reviewers can't get enough of.  The photo section included in the paperback edition is made up of Knappe's personal photos taken while on vacation, dating, or in uniform through the years.  His decisions throughout the war are guided by two things; his career path as an army officer and the time he spends with his young wife.  I was fascinated by the twists of fate that kept him moving from place to place attached to different commands.  Clearly, Knappe's war experiences qualified him to write revealing, detailed and highly technical war novels from the German viewpoint.  He chose, however, to fill his novel with the rare human touch of things and people he most valued during the war.  If you remember and like 'Samurai!' by Saburo Sakai, Soldat has a similar tone.	2004-06-21
US	52107200	RZKC2E518XA1W	0195157427	875571440	Creationism's Trojan Horse:  The Wedge of Intelligent Design	Books	5	42	54	false	false	A Must-read Book for Teachers &amp; Parents of School Children	This well-researched and documented book lays bare the plot by modern-day scientific creationists posing as qualified scientists to subvert biological education in the public schools and colleges by means of &quot;the wedge of intelligent design.&quot; The absence of any scientific evidence for the concept  of &quot;intelligent design&quot; is firmly established by the authors who then go on to document the strategy being used by its advocates to persuade parents, educators and politicians that the concept is not only scientifically valid, but that it calls into question, or even refutes, the theory of organic evolution-a theory actually as firmly established as the theory of gravity and the theory of atomic structure.<br />The authors contend, and support their contention with fact, that the absence of scientific evidence to support the concept of intelligent design is not all that important to its advocates, for the goal of these individuals is simply to use this concept as a wedge to convince the general public and its political leaders that intelligent design is a scientific theory sufficiently plausible to warrant inclusion in the scientific curriculum as a logical alternative to the theory of evolution. This goal achieved, pseudo-science will have a firm place in biological instruction, students will receive a wrongful education, and science itself will be maimed.<br />This book should be studied carefully by all who would preserve the integrity of science education in our schools. It will serve as an excellent manual for those called upon to defend the integrity of state courses of study in science against expected assaults by intelligent design advocates in the upcoming, cyclic reviews by state departments of education.	2004-06-21
US	26020956	R21923AQ2NFNVW	1583144897	677342536	Hideaway Saga (Arabesque)	Books	5	12	15	false	false	A DYMANITE OF A SERIES	Hideaway tells the story of Martin Cole and Paris, Hidden Agenda tells the story of Matt and Eve (who are friends of the Cole family), and Vows is the story of Vanessa and Joshua Kirkland (Josh is Martin's half-brother).<br />Rochelle Alers is a dynamite author. I recommend all of her books, if I were you I would read them in order before attempting to read as you get them otherwise you find yourself starting from the beginning working on back.<br />It took me ten months to complete this series now that I have them completed I have gone back and started from the beginning and read through and I can say I greatly appericated the writing.	2004-06-21
US	30624924	R15SNACNRJ7Q3O	0385510187	818206773	Dating Dead Men	Books	3	2	5	false	false	She's no Stephanie Plum	I bought this book based on several reviews that compared Wollie to Stephanie Plum. While it's not a bad story, not once did I laugh out loud.<BR>I'm waiting for Ten Big Ones for my next big laugh.	2004-06-21
US	18397496	R1TXZZX6WV0VM3	0425144429	520292898	Mr. Murder	Books	3	1	1	false	false	Dean Koontz--Mr. Murder  (1993)	A grisly satiric look at both the life of a successful suspense novelist and the dangers of genetic engineering, \\"Mr. Murder\\" is a somewhat cheesy thriller that has nearly every cliché in the book, but writer Dean Koontz does a fine job creating some unsuspecting twists and turns to keep the readers' interest.  Mystery author Martin Stillwater has a near-perfect life-he has a beautiful, successful wife named Paige, two young daughters named Charlotte and Emily that are cute as a button, and a flourishing career that is expected to only get better.  One the brink of December and with the holiday season coming soon, Marty sees only brightness in the near future-he is wrong.<br />An unnerving anxiety torments Stillwater, forcing him to believe that he is perhaps going through some psychological trauma.  His fears of psychosis are soon relinquished as a stranger who looks peculiarly similar to Marty invades his home and claims that Stillwater has stolen his identity and life.  The imposter is armed, supremely brawny, and can not be killed.  As the Stillwater family runs for their lives from this look-alike maniac, two agents from a highly secretive government agency is on hot trail of the crazed author charlatan and if they are not successful at stopping him, the Stillwater family and many others could be in grave danger.<br />Another appealing look at how the technological and scientific advances of society can create infinite havoc for the existing world, \\"Mr. Murder\\" touches on many subtle assumptions and suggestions, mainly that novels are the intellectual backbone of entertainment while television and motion pictures only present a fantasy world that is corroding and weakening our civilization.  While Koontz may believe that books are a formidable, if not superior link to pleasurable entertainment compared to the hi-tech media world of today, \\"Mr. Murder\\" is only a middling attempt to prove his beliefs.  The characters are only tolerable and moderately interesting, but Koontz does a fine job of mixing in some humorous dialogue (especially between the cynical agent Drew Oslett and his Trekking rigid partner Carl Klocker) and a few surprises to keep \\"Mr. Murder\\" from becoming a run-of-the-mill thriller.  Not one of his best, but certainly enjoyable enough for fans of Koontz and his witty portrayals of American society that are intertwined with some of the most bizarre suspense plotlines every conceived.	2004-06-21
US	50065268	R22PMNURBKLQSU	1402202229	320948130	George Washington's War	Books	3	33	33	false	false	Read David Hackett Fisher First	I had the misfortune of reading this book immediately after finishing David Hackett Fischer's excellent book \\"Washington's Crossing\\" which is an in-depth look at the events surrounding the battles of Trenton and Princeton in the winter of '76. Picking up this book and reading the first chapter which covers the same period I was astonished by Chadwick's lack of understanding of the events that transpired, when compared to Fisher's analysis. I ended up scribbling corrections in the margins it was so off base. As an example, he reports the oft-quoted myth that the Hessians were drunk that morning when Fisher does a good job of dispelling that misconception. He reports Cornwallis' request to go home (later cancelled by Howe) as a measure of the British confidence and arrogance, when Fisher reports in detail that this decision was based on concern over Cornwallis's wife's health. Fisher makes a good argument that the Howes and Corwallis were actually sympathetic to American claims due to their Whig commonalities but Chadwick misses this concept completely. The list goes on. If you want to read a great analysis of revolutionary war history, read Fisher instead and skip this pap. Chadwick is compelled to add his PhD to the title page and cover... this this should have been a clue that this was a bad investment(...) of $25.	2004-06-21
US	25081764	R1QIKM83ABA77G	0156439611	466126836	If on a Winter's Night a Traveler	Books	1	8	34	false	false	Terrible Story	I read many of the reviews here before I bought this book so I thought I knew what to expect... but the story just doesn't make much sense. The first chapter is intensely boring. The second and third chapters seem to have interesting stories that abruptly end.  Of course these small stories (ten in all) are what are supposed to tie the main characters together. But what they mainly serve to do, as the author takes elements from these individual stories, is to create a confusing story that is heavily laced with philosophical thoughts and a limited amount of dry boring dialog. At page 200 I honestly still had not much clue what was going on in this book.  I don't recommend this book to anyone.	2004-06-21
US	29023429	R2CDWZ0UDS4J90	0060080841	868613530	The Stepford Wives	Books	3	3	8	false	false	A 3 1/2 star book.	Although the book is good, it needs a bit more detail. A few times, when reading, I was not sure what was happening and I had to re-read a paragraph or two. Also, even though the book does not have much detail, you must pay very close attention or you will miss important points in the story. I rate this book 3 1/2 stars.	2004-06-21
US	49467768	RE7383NG921YR	0743225716	428158733	Survival Is Not Enough: Zooming, Evolution, and the Future of Your Company	Books	4	2	3	false	false	Thoroughly enjoyable...	I really enjoyed Seth Godin's Permission Marketing so I had high expectations of Survival is Not Enough and I must say that my expectations were easily met. <br />I read the book cover to cover in one day and found that Seth's insights were not only meaningful but inspirational. <BR>Any person managing people or thinking of starting a company should invest in reading this book. It will definitely change the way you see the role of people in your company and how companies hold on to survival for dear life rather then embracing change to continue and succeed and as we're shown time and time again &quot;Survival is Not Enough&quot;	2004-06-21
US	52957221	RXONDWW2BE5WW	0060934417	546555129	Bel Canto	Books	2	24	27	false	false	Sloppy and Poorly Researched	I'm still stumped as to how this novel won a Pen/Faulkner award.  The plot is completely unbelievable, the writing is overly dramatic, the characters are two dimensional, and it appears that the author completed little or no research on Latin America, international politics, hostage crises, translation/interpretation, opera or any of the the subjects she touches on.   Add to this the weak ending, and the book is simply a complete disappointment.	2004-06-21
US	17598010	R191P0QRKGW3H0	0373802048	119127880	In Camelot's Shadow	Books	1	10	12	false	false	Camelot in Shadow	I'm generally not critical of books, so it's very rare when I come across a book I can't stand, and when my duty to humanity compells me to write a review. That said, lets get on with the review.<BR>In Camelot's Shadow is a tale about the beautiful and abused Risa, and her adventures as she runs from her family home and evil sorceror Euberacon into the arms of Mr. Perfect, Gawain. These two lovebirds are then forced to fight invading saxons, the seductress, Kerra, and bad guy who confuses everybody in the book with his motivations, Euberacon. Touching story eh?<BR>The plot is mediocre at best: beautiful maiden is in danger and is forced to flee and finds handsome man in process. But it is the writing and Camelot's sweethearts that make this book truly bad. Oh, and the bad guy. <BR>Like most of us, Zettel is able to string a few words togethor into a sentence, and she can even put togethor a decent paragragh. But she seems lost on how to make a decent description. Either Zettel spends pages and pages on everybody's clothing and appearance, describing everything down to the last hem-line, or she begins to compare things to nature. &quot;The door opened like a summer meadow....&quot; and, &quot;Guenevere's body was like a summer sapling...&quot; Gag. <BR>And onto the Mr. and Mrs. Perfect: Gawain and Risa. Both are the epitomy of beauty, intelligence, bravery (that's what the back cover says at least), and wisdom. Now that's nice and all, but all this makes for such boring characters! Every one of their actions is predictable, other than the source of their &quot;wisdom&quot; (Hmmm... Gawain thought as he saw the Green knight enter, He must know where Risa is! I will go after him!). But Gawain is nothing compared to Risa.<BR>Risa is the female protagonist at the book (though I found myself rooting for Euberacon most of the time). She is the ideal female: full of beauty, bravery (will get back to this one in a second), charm, etc. Now back to the bravery thing. In the begining of the book, Risa runs around with her bow hunting. And she takes down a couple Saxons. But the majority of her bravery seems to be running around in tears searching for Gawain in battle. I have never read about a heroine who cries so much. She must be dehydrated.<BR>And onto Euberacon. Euberacon is such a typical bad guy. He is portrayed so completely bad that the reader sympathize with him at all. Being able to understand Darth Vader and Commudus in Gladiator was what made them such succesful bad guys. Euberacon wants to enslave Risa so that he can kill Arthur in order that he might kill EMpress Theadora. Yeah, I don't get it either.<BR>So, if this is the kind of book that appeals to you, go on and press the add to cart button. But if you're looking for a good story, I suggest you look elsewhere.	2004-06-21
